id	dataset	modified	collection.1	plant	type	family	subfamily	tribe	vernacularName	beeBibliographicCitation	pollinator	percentual	author	municipality	state	region	vegetalForm	reference	image.id	image.original	image.local	image.resized	image.thumbnail	image.credits
5c16775f0a2ce90015467414	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Alternanthera brasiliana	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.8	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467415	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Alternanthera tenella	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	2.58	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467416	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Anacardium occidentale	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	13.09	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467417	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Myracrodrum urundeuva	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	109.88	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467418	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Attalea speciosa	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	210.34	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467419	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Acanthospermum hispidum	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.03	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce9001546741a	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Baccharis trinervis	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	61.42	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce9001546741b	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Bidens subalternans	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.08	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce9001546741c	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Emilia sonchifolia	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.46	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce9001546741d	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Melanthera latifolia	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	5.45	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce9001546741e	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Pithecoseris pacourinoides	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	5.95	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce9001546741f	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Stilpnopappus tomentosus	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.06	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467420	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Trichogonia salviifolia	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.15	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467421	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Tridax procumbens	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	9.43	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467422	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Vernonanthura brasiliana	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	1.44	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467423	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Wedelia calycina	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	58.08	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467424	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Cordia trichotoma	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	4.89	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467425	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Aneilema brasiliense	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.63	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467426	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Commelina benghalensis	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	8.65	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467427	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Commelina diffusa	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.56	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
5c16775f0a2ce90015467428	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.715Z	0	Ipomoea piurensis	visitedBy	Apidae	Apinae	Apini	Abelha-europeia, Abelha-de-mel, Abelha-africanizada, Abelha-domestíca, Oropa	JS Moure (2012) Apini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018|	Apis mellifera	0.03	Nascimento JEM (2016)	Serra da Meruoca	Ceará	Nordeste	Floresta Estacional Semidecidual	Nascimento EJM (2016) Variação temporal da produção e valor nutricional do pólen usado da dieta de Apis mellifera L. em floresta estacional semidecidual. Dissertação de Mestrado. Universidade Federal do Ceará. Fortaleza, Brasil.	interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	https://docs.google.com/uc?id=0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ	/images/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/resized/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	/thumbnails/interaction-0BzMlj_hubAoQYkx0ZU1VQ1FEMTQ.jpeg	Kátia Aleixo
